edad,tipo_empresa,peso_final,max_nivel_educ,agnos_educacion,estado_civil,ocupacion,relacion_jhogar,ciudadania,sexo,ganancia_cap,perdida_cap,hrs_sem,comuna,net60mn
51,emprendedor,246820,educ media completa,9,casado-a,mantenedor-reparador,esposo,chileno,hombre,7298,0,48,Vitacura,1
23,empresa privada,33884,univ incompleta,10,separado-a,ventas,soltero,chileno,mujer,0,0,40,Vitacura,0
41,empresa privada,29762,univ incompleta,10,casado-a,mantenedor-reparador,esposo,chileno,hombre,0,0,60,Vitacura,0
47,serv publico regional,168109,educ media completa,9,casado-a,administrativo,esposo,chileno,hombre,0,0,70,Vitacura,0
51,empresa privada,207449,universitaria,13,casado-a,ejecutivo gerencial,esposo,chileno,hombre,0,0,55,Vitacura,0
60,empresario,189098,educ media completa,9,casado-a,otros servicios,esposo,chileno,hombre,0,0,40,Vitacura,0
51,empresa privada,194259,universitaria,13,divorciado-a,soporte tecnico,soltero,chileno,mujer,0,0,40,Vitacura,0
20,serv publico municipal,194630,univ incompleta,10,nunca casado-a,otros servicios,sin familia,chileno,hombre,0,0,40,Vitacura,0
29,serv publico municipal,179681,educ media completa,9,nunca casado-a,chofer-mudanza,hijo-a,chileno,mujer,0,0,37,Vitacura,0
42,serv publico nacional,136996,univ incompleta,10,casado-a,servicios seguridad,esposo,pueblo originario,hombre,0,0,48,Vitacura,0
32,empresa privada,143604,educ media completa,9,divorciado-a,otros servicios,sin familia,pueblo originario,mujer,0,0,16,Vitacura,0
19,empresa privada,243373,4toMedio,8,nunca casado-a,ventas,otro parentezco,chileno,hombre,1055,0,40,Vitacura,0
34,empresa privada,261799,tecnico no-univ,11,casado-a,administrativo,esposo,pueblo originario,hombre,0,0,45,Vitacura,1
48,empresa privada,143281,educ media completa,9,viudo-a,operador maquinaria-inspector,sin familia,chileno,mujer,0,0,48,Vitacura,0
38,empresa privada,185556,univ incompleta,10,casado-a,mantenedor-reparador,esposo,chileno,hombre,0,0,40,La Reina,0
38,empresa privada,111499,postitulo,15,nunca casado-a,profesional c-especialidad,sin familia,chileno,mujer,0,0,50,Vitacura,1
40,emprendedor,280433,universitaria,13,casado-a,mantenedor-reparador,esposo,chileno,hombre,0,0,50,Vitacura,0
39,empresa privada,37314,magister,14,nunca casado-a,ejecutivo gerencial,sin familia,chileno,hombre,0,0,50,Vitacura,1
38,empresa privada,103408,magister,14,casado-a,ejecutivo gerencial,esposo,pueblo originario,hombre,0,0,40,?,0
26,empresa privada,270151,universitaria,13,nunca casado-a,ventas,sin familia,chileno,mujer,0,0,40,Vitacura,0
23,serv publico nacional,96748,univ incompleta,10,nunca casado-a,profesional c-especialidad,hijo-a,chileno,hombre,0,0,10,Vitacura,0
20,empresa privada,164775,6toBasico,3,nunca casado-a,reponedor-aseador,otro parentezco,chileno,hombre,0,0,40,Puyehue,0
49,empresa privada,190319,universitaria,13,casado-pareja-ausente,administrativo,sin familia,isleno,hombre,0,0,40,La Union,0
23,empresa privada,213115,educ media completa,9,nunca casado-a,administrativo,hijo-a,pueblo originario,mujer,0,0,40,Vitacura,0
47,empresa privada,156926,universitaria,13,casado-a,ejecutivo gerencial,esposo,chileno,hombre,0,0,45,Copiapo,1
43,empresa privada,112967,univ incompleta,10,casado-a,servicios seguridad,esposo,chileno,hombre,0,0,40,Vitacura,0
56,empresa privada,35373,univ incompleta,10,divorciado-a,otros servicios,sin familia,chileno,hombre,0,0,30,Vitacura,0
60,emprendedor,220342,3roMedio,7,casado-a,agricultor-pescador,esposo,chileno,hombre,0,0,35,Vitacura,0
29,empresa privada,163167,educ media completa,9,divorciado-a,ventas,hijo-a,chileno,hombre,0,0,40,Vitacura,0
25,empresa privada,404951,universitaria,13,nunca casado-a,ejecutivo gerencial,sin familia,pueblo originario,mujer,0,0,38,Vitacura,0
39,empresa privada,122032,tecnico no-univ,11,nunca casado-a,operador maquinaria-inspector,sin familia,chileno,hombre,0,0,40,Vitacura,0
37,empresa privada,143582,tecnico no-univ,11,nunca casado-a,administrativo,sin familia,otro,mujer,4101,0,35,Vitacura,0
38,empresa privada,108140,universitaria,13,nunca casado-a,ejecutivo gerencial,sin familia,chileno,hombre,2202,0,45,Vitacura,0
47,empresa privada,251508,educ media completa,9,divorciado-a,soporte tecnico,sin familia,chileno,mujer,0,0,36,Vitacura,0
50,emprendedor,197054,postitulo,15,divorciado-a,ventas,sin familia,chileno,hombre,0,0,50,Vitacura,1
64,emprendedor,36960,educ media completa,9,casado-a,agricultor-pescador,esposo,chileno,hombre,0,0,40,Vitacura,1
35,empresa privada,165930,univ incompleta,10,casado-a,mantenedor-reparador,esposo,chileno,hombre,0,0,40,Vitacura,0
25,?,178960,3roMedio,7,nunca casado-a,?,soltero,chileno,mujer,0,0,40,Vitacura,0
42,empresa privada,214503,universitaria,13,casado-a,profesional c-especialidad,esposo,chileno,hombre,0,0,44,Vitacura,1
51,empresa privada,110458,universitaria,13,separado-a,profesional c-especialidad,sin familia,chileno,hombre,0,0,40,Vitacura,0
21,empresa privada,202125,educ media completa,9,nunca casado-a,otros servicios,sin familia,chileno,hombre,0,0,40,Vitacura,0
53,emprendedor,284329,magister,14,divorciado-a,ejecutivo gerencial,sin familia,chileno,hombre,0,0,50,Vitacura,1
29,empresa privada,192924,tecnico no-univ,11,divorciado-a,administrativo,sin familia,chileno,mujer,0,0,40,Vitacura,0
34,empresa privada,340917,postitulo,15,casado-a,ejecutivo gerencial,esposo,chileno,hombre,2829,0,50,?,0
37,empresa privada,340614,magister,14,casado-a,profesional c-especialidad,esposo,chileno,hombre,0,0,50,Vitacura,1
20,empresa privada,196678,4toMedio,8,nunca casado-a,administrativo,hijo-a,chileno,mujer,0,0,40,Vitacura,0
18,empresa privada,266489,univ incompleta,10,nunca casado-a,ejecutivo gerencial,sin familia,chileno,hombre,0,0,50,Vitacura,0
57,empresa privada,61474,univ incompleta,10,casado-a,ejecutivo gerencial,esposo,chileno,hombre,7688,0,45,Vitacura,1
47,?,99127,tecnico no-univ,11,casado-a,?,esposo,chileno,hombre,0,0,40,Vitacura,1
27,empresa privada,215955,univ incompleta,10,casado-a,administrativo,esposo,chileno,hombre,2829,0,40,Vitacura,0
23,empresario,215395,tecnico no-univ,11,nunca casado-a,mantenedor-reparador,sin familia,chileno,hombre,0,0,50,Vitacura,0
36,empresario,183898,universitaria,13,divorciado-a,ventas,sin familia,chileno,hombre,0,0,60,Vitacura,0
48,empresa privada,97176,educ media completa,9,divorciado-a,administrativo,otro parentezco,chileno,mujer,0,0,40,Vitacura,0
40,empresa privada,145160,univ incompleta,10,casado-a,operador maquinaria-inspector,esposo,chileno,hombre,0,0,43,Vitacura,0
51,empresa privada,357949,universitaria,13,divorciado-a,profesional c-especialidad,sin familia,chileno,mujer,0,0,16,Vitacura,0
59,empresa privada,177120,1roMedio,5,casado-a,otros servicios,esposo,chileno,hombre,0,0,40,Vitacura,0
32,empresa privada,288229,univ incompleta,10,casado-a,ventas,otro parentezco,extranjero,mujer,0,0,40,Penalolen,0
39,empresa privada,509060,univ incompleta,10,divorciado-a,otros servicios,sin familia,chileno,hombre,0,0,40,Vitacura,0
32,empresa privada,47932,educ media completa,9,casado-a,reponedor-aseador,esposo,chileno,hombre,0,0,40,Vitacura,0
38,empresa privada,103925,educ media completa,9,casado-a,administrativo,esposa,chileno,mujer,0,0,40,Vitacura,1
44,serv publico nacional,183829,universitaria,13,nunca casado-a,administrativo,sin familia,chileno,mujer,0,0,38,Vitacura,0
51,empresa privada,138852,educ media completa,9,casado-a,soporte tecnico,esposo,chileno,hombre,0,0,40,Vitacura,0
54,empresa privada,188186,educ media completa,9,nunca casado-a,otros servicios,otro parentezco,chileno,mujer,0,0,20,Rancagua,0
22,empresa privada,34616,univ incompleta,10,nunca casado-a,ventas,sin familia,chileno,mujer,0,0,30,Vitacura,0
19,empresa privada,220819,educ media completa,9,nunca casado-a,agricultor-pescador,hijo-a,chileno,mujer,0,0,40,Vitacura,0
31,serv publico regional,281540,bachiller univ,12,casado-a,soporte tecnico,esposo,chileno,hombre,0,0,45,Vitacura,0
53,empresa privada,47396,educ media completa,9,casado-a,mantenedor-reparador,esposo,chileno,hombre,0,0,40,Vitacura,0
28,empresa privada,141350,universitaria,13,casado-a,ejecutivo gerencial,esposo,chileno,hombre,0,0,45,Vitacura,0
19,empresa privada,331433,educ media completa,9,nunca casado-a,servicios seguridad,sin familia,chileno,hombre,0,0,32,Vitacura,0
40,serv publico regional,346532,univ incompleta,10,casado-a,administrativo,esposo,pueblo originario,hombre,0,0,40,Vitacura,1
21,empresa privada,241367,univ incompleta,10,nunca casado-a,administrativo,hijo-a,chileno,hombre,0,0,10,Vitacura,0
39,empresa privada,216256,universitaria,13,casado-a,ejecutivo gerencial,esposo,chileno,hombre,0,0,60,La Reina,1
40,serv publico municipal,153031,magister,14,casado-a,profesional c-especialidad,esposo,chileno,hombre,7298,0,35,Vitacura,1
36,empresa privada,116138,educ media completa,9,casado-a,profesional c-especialidad,esposo,extranjero,hombre,0,0,40,Ancud,0
18,empresa privada,193166,1roMedio,5,nunca casado-a,ventas,hijo-a,chileno,mujer,0,0,42,Vitacura,0
32,empresario,275094,universitaria,13,casado-a,ventas,esposo,chileno,hombre,7688,0,55,Machali,1
50,empresa privada,81548,educ media completa,9,casado-a,profesional c-especialidad,esposo,chileno,hombre,0,0,40,Vitacura,0
18,empresa privada,167979,3roMedio,7,nunca casado-a,ventas,hijo-a,chileno,hombre,0,0,15,Vitacura,0
19,empresa privada,67759,educ media completa,9,nunca casado-a,operador maquinaria-inspector,hijo-a,chileno,hombre,0,0,43,Vitacura,0
53,empresa privada,200190,univ incompleta,10,divorciado-a,mantenedor-reparador,sin familia,chileno,hombre,0,0,40,Vitacura,1
49,empresa privada,403112,educ media completa,9,divorciado-a,otros servicios,soltero,pueblo originario,mujer,0,0,32,Vitacura,0
40,empresa privada,214891,universitaria,13,casado-pareja-ausente,chofer-mudanza,hijo-a,otro,hombre,0,0,45,?,0
31,empresa privada,142675,univ incompleta,10,nunca casado-a,ejecutivo gerencial,hijo-a,chileno,hombre,0,0,40,Vitacura,0
47,emprendedor,88500,educ media completa,9,casado-a,agricultor-pescador,esposo,chileno,hombre,0,0,35,Vitacura,0
35,serv publico municipal,145308,univ incompleta,10,casado-a,otros servicios,esposo,chileno,hombre,0,0,40,Vitacura,0
47,serv publico municipal,204377,univ incompleta,10,nunca casado-a,otros servicios,hijo-a,chileno,mujer,0,0,20,Vitacura,0
43,emprendedor,260696,magister,14,divorciado-a,profesional c-especialidad,sin familia,chileno,mujer,0,0,20,Vitacura,0
51,empresa privada,231181,univ incompleta,10,nunca casado-a,operador maquinaria-inspector,sin familia,chileno,hombre,0,0,21,Vitacura,0
54,empresa privada,260052,magister,14,casado-a,profesional c-especialidad,esposo,chileno,hombre,0,0,40,Vitacura,1
76,serv publico municipal,178665,1roMedio,5,casado-a,otros servicios,esposo,chileno,hombre,0,0,30,Vitacura,0
33,empresa privada,226267,8voBasico,4,nunca casado-a,ventas,sin familia,chileno,hombre,0,0,43,Machali,0
19,empresa privada,111232,4toMedio,8,nunca casado-a,chofer-mudanza,hijo-a,chileno,hombre,0,0,15,Vitacura,0
49,empresa privada,87928,tecnico no-univ,11,casado-a,mantenedor-reparador,esposo,chileno,hombre,5013,0,40,Vitacura,0
26,empresa privada,212748,educ media completa,9,casado-a,chofer-mudanza,esposo,chileno,hombre,0,0,40,Vitacura,0
23,empresa privada,110677,univ incompleta,10,nunca casado-a,otros servicios,hijo-a,chileno,mujer,0,0,15,Vitacura,0
49,empresa privada,139268,educ media completa,9,casado-a,mantenedor-reparador,esposo,chileno,hombre,7298,0,40,Vitacura,1
24,empresa privada,306779,univ incompleta,10,nunca casado-a,ventas,sin familia,chileno,hombre,0,0,65,Vitacura,0
48,empresa privada,318331,educ media completa,9,nunca casado-a,ventas,hijo-a,chileno,hombre,0,0,40,Vitacura,0
36,serv publico nacional,143385,univ incompleta,10,casado-a,servicios seguridad,esposo,chileno,hombre,0,0,40,Vitacura,0
33,empresa privada,288273,4toMedio,8,separado-a,administrativo,soltero,chileno,mujer,1471,0,40,Vitacura,0
31,empresa privada,167725,universitaria,13,casado-a,profesional c-especialidad,esposo,extranjero,hombre,15024,0,48,La Union,1
53,empresa privada,94081,universitaria,13,casado-a,ejecutivo gerencial,esposo,chileno,hombre,0,0,44,Vitacura,1
22,empresa privada,194723,universitaria,13,nunca casado-a,administrativo,hijo-a,chileno,mujer,0,0,10,Vitacura,0
43,empresa privada,163985,educ media completa,9,casado-a,mantenedor-reparador,esposo,chileno,hombre,0,0,40,Vitacura,0
31,empresa privada,189759,bachiller univ,12,casado-a,administrativo,esposo,chileno,hombre,0,0,40,La Reina,0
53,serv publico nacional,195922,magister,14,divorciado-a,profesional c-especialidad,sin familia,chileno,mujer,0,0,40,Vitacura,0
36,serv publico regional,54159,universitaria,13,casado-a,ejecutivo gerencial,esposo,chileno,hombre,0,0,45,Vitacura,0
47,serv publico municipal,166863,educ media completa,9,casado-a,ejecutivo gerencial,esposo,chileno,hombre,0,0,40,Vitacura,1
52,empresa privada,104501,univ incompleta,10,casado-a,profesional c-especialidad,esposo,chileno,hombre,0,0,40,Lo Barnechea,1
39,empresa privada,210626,educ media completa,9,divorciado-a,operador maquinaria-inspector,soltero,chileno,mujer,0,0,40,Vitacura,0
24,empresa privada,448026,universitaria,13,nunca casado-a,ventas,hijo-a,chileno,hombre,0,0,40,Vitacura,0
17,serv publico municipal,170916,2doMedio,6,nunca casado-a,servicios seguridad,hijo-a,chileno,mujer,0,1602,40,Vitacura,0
53,serv publico municipal,283602,magister,14,casado-a,profesional c-especialidad,esposa,chileno,mujer,15024,0,40,Vitacura,1
21,empresa privada,189749,univ incompleta,10,nunca casado-a,ventas,hijo-a,chileno,hombre,0,0,40,Vitacura,0
29,empresa privada,90934,universitaria,13,nunca casado-a,profesional c-especialidad,hijo-a,extranjero,hombre,0,0,64,La Union,1
34,serv publico nacional,253121,universitaria,13,casado-a,profesional c-especialidad,esposo,chileno,hombre,0,0,40,Vitacura,0
28,empresa privada,181776,univ incompleta,10,nunca casado-a,administrativo,sin familia,chileno,mujer,0,0,40,Vitacura,0
61,empresa privada,162397,universitaria,13,casado-a,ventas,esposo,chileno,hombre,0,0,40,Vitacura,1
20,empresa privada,70708,educ media completa,9,casado-a,reponedor-aseador,esposo,chileno,hombre,0,0,60,Vitacura,0
47,serv publico nacional,103406,educ media completa,9,casado-a,soporte tecnico,esposo,chileno,hombre,0,0,40,Vitacura,0
40,empresa privada,224658,universitaria,13,casado-a,ventas,esposo,chileno,hombre,0,0,45,Vitacura,1
26,serv publico municipal,213451,univ incompleta,10,nunca casado-a,otros servicios,hijo-a,pueblo originario,mujer,0,0,10,Arauco,0
53,empresa privada,139671,univ incompleta,10,casado-a,mantenedor-reparador,esposo,chileno,hombre,0,0,40,Vitacura,1
26,empresa privada,36201,universitaria,13,nunca casado-a,ventas,sin familia,chileno,hombre,0,0,50,Vitacura,0
39,empresa privada,237713,postitulo,15,casado-a,ventas,esposo,chileno,hombre,0,2415,99,Vitacura,1
17,serv publico municipal,173497,3roMedio,7,nunca casado-a,profesional c-especialidad,hijo-a,pueblo originario,hombre,0,0,15,Vitacura,0
46,empresa privada,375606,doctorado,16,nunca casado-a,profesional c-especialidad,sin familia,chileno,hombre,0,0,40,Vitacura,1
34,empresa privada,203488,universitaria,13,casado-a,ventas,esposo,chileno,hombre,15024,0,40,Vitacura,1
45,emprendedor,107231,universitaria,13,divorciado-a,profesional c-especialidad,sin familia,chileno,hombre,0,0,45,Providencia,0
23,empresa privada,216811,educ media completa,9,nunca casado-a,administrativo,hijo-a,chileno,mujer,0,0,16,Vitacura,0
41,empresa privada,288679,educ media completa,9,casado-a,mantenedor-reparador,esposo,chileno,hombre,0,0,40,Vitacura,0
26,empresa privada,105516,universitaria,13,nunca casado-a,ventas,sin familia,chileno,mujer,0,0,40,Vitacura,0
28,emprendedor,282972,universitaria,13,nunca casado-a,profesional c-especialidad,sin familia,chileno,mujer,0,0,4,Vitacura,0
18,empresario,117372,3roMedio,7,nunca casado-a,ventas,hijo-a,chileno,hombre,0,0,15,Vitacura,0
38,empresa privada,112497,educ media completa,9,nunca casado-a,profesional c-especialidad,sin familia,chileno,hombre,0,0,40,Vitacura,1
66,?,186032,tecnico no-univ,11,viudo-a,?,sin familia,chileno,mujer,2964,0,30,Vitacura,0
28,empresa privada,192384,universitaria,13,casado-a,ventas,esposo,chileno,hombre,0,0,40,Vitacura,1
49,empresa privada,43348,magister,14,nunca casado-a,profesional c-especialidad,sin familia,chileno,hombre,0,0,40,Vitacura,1
29,empresa privada,181822,universitaria,13,nunca casado-a,ventas,sin familia,chileno,hombre,0,0,40,Vitacura,0
43,serv publico municipal,216070,magister,14,casado-a,ejecutivo gerencial,esposa,isleno,mujer,0,0,50,Vitacura,1
34,serv publico nacional,112062,magister,14,nunca casado-a,profesional c-especialidad,soltero,chileno,mujer,0,0,40,Vitacura,0
30,empresa privada,218551,tecnico no-univ,11,casado-a,ventas,esposo,chileno,hombre,0,0,45,Vitacura,1
25,empresa privada,404616,universitaria,13,casado-a,ejecutivo gerencial,esposo,chileno,hombre,0,0,40,Vitacura,1
27,empresa privada,169460,universitaria,13,casado-a,ejecutivo gerencial,esposo,chileno,hombre,0,0,40,Vitacura,0
25,empresa privada,240081,educ media completa,9,nunca casado-a,ventas,hijo-a,pueblo originario,hombre,0,0,40,Vitacura,0
22,empresa privada,147655,univ incompleta,10,nunca casado-a,administrativo,hijo-a,chileno,mujer,0,0,40,Vitacura,0
26,empresa privada,90277,educ media completa,9,nunca casado-a,administrativo,hijo-a,chileno,hombre,0,0,40,?,0
49,empresa privada,60751,educ media completa,9,casado-a,servicios seguridad,esposo,chileno,hombre,0,0,40,Vitacura,0
44,emprendedor,194636,educ media completa,9,casado-a,mantenedor-reparador,esposo,chileno,hombre,3137,0,50,Vitacura,0
37,emprendedor,154641,bachiller univ,12,casado-a,agricultor-pescador,esposo,chileno,hombre,2105,0,50,Vitacura,0
39,empresa privada,491000,universitaria,13,nunca casado-a,ejecutivo gerencial,otro parentezco,pueblo originario,hombre,0,0,45,Vitacura,0
33,empresa privada,399088,educ media completa,9,divorciado-a,chofer-mudanza,soltero,chileno,mujer,0,0,40,Vitacura,0
41,emprendedor,186909,magister,14,casado-a,ventas,esposa,chileno,mujer,0,1902,35,Vitacura,1
65,empresa privada,105491,universitaria,13,casado-a,ejecutivo gerencial,esposo,chileno,hombre,99999,0,40,Vitacura,1
40,empresa privada,34987,universitaria,13,nunca casado-a,ventas,sin familia,chileno,hombre,0,0,53,Vitacura,0
26,?,167835,universitaria,13,casado-a,?,esposa,chileno,mujer,0,0,20,Vitacura,0
31,empresa privada,288983,univ incompleta,10,nunca casado-a,servicios seguridad,sin familia,chileno,hombre,0,0,40,Vitacura,0
28,empresa privada,266070,univ incompleta,10,nunca casado-a,ejecutivo gerencial,sin familia,chileno,mujer,0,0,40,Vitacura,0
71,empresa privada,110380,educ media completa,9,casado-a,ventas,esposo,chileno,hombre,0,2467,52,Vitacura,0
25,serv publico municipal,31873,universitaria,13,nunca casado-a,administrativo,sin familia,chileno,mujer,0,0,40,Vitacura,0
25,empresa privada,294400,8voBasico,4,casado-a,mantenedor-reparador,esposo,chileno,hombre,0,0,60,Vitacura,0
